frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,austenite_fraction,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
99,4.95,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.1654,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
100,5.0,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.2782,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
101,5.05,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.391,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
102,5.1,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.5038,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
103,5.15,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.6165,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
104,5.2,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.7293,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
105,5.25,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.8421,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
106,5.3,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,36.9549,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
107,5.35,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.0677,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
108,5.4,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.1805,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
109,5.45,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.2932,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
110,5.5,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.406,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
111,5.55,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.5188,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
112,5.6,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.6316,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
113,5.65,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.7444,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
114,5.7,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.8571,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
115,5.75,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,37.9699,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
116,5.8,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.0827,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
117,5.85,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.1955,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
118,5.9,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.3083,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
119,5.95,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.4211,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
120,6.0,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.5338,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
121,6.05,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.6466,0.0,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
122,6.1,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.7594,1.1e-05,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
123,6.15,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.8722,4.4e-05,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
124,6.2,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,38.985,0.000107,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
125,6.25,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,39.0977,0.000205,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
126,6.3,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,39.2105,0.000342,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
127,6.35,126.04841231479587,200.37863398529498,465.136889444101,185.17026164392425,0.9878712615129877,341.9840205071252,405.6918859589806,328.8104409747528,328.8104409747528,76.88144498422781,0.1895069821337301,80.24005751889504,81.23896013832669,36.756591796875,82.00292639590069,80.24005751889504,152.0,0.6352941176470588,9370.0,22633.5,-13263.5,9370.0,9663.0,455.0,0.04708682603746248,1,0,1.8888888888888888,0.9193729003359462,3.971170437695075,3.6818934798522767,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.08257036207058,0.0,137,405.6918859589806,0.0,0.0,423.27415230407405,341.9944612110107,0.041538719643959277,3.052886835797075e-05,39.3233,0.000524,0.1069272233581898,0.007537367426189602,0.01133203654047495,0.8066193033770597,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
128,6.4,126.04841222829417,200.3786339906025,465.12396707343356,185.1713566740843,0.9878737713398862,341.9840131096644,405.691385083622,328.8104409747528,328.8104409747528,76.88094410886919,0.18950598148152029,80.24005567171605,81.23895831780388,36.756591796875,82.00296391022593,80.24005567171605,152.0,0.6352941176470588,9372.0,22635.5,-13263.5,9372.0,9665.0,455.0,0.0470770822555613,1,0,1.8888888888888888,0.9193729003359462,3.9712030475616755,3.6817351850164184,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.06981579082785,0.0,137,405.6918859589806,8.666437531436881e-08,0.012968683615440879,423.27415230407405,341.9944612110107,0.04153990297952537,3.055049871070192e-05,39.4361,0.000753,0.10692726288705161,0.007537367426189602,0.011331980180040058,0.8069658637651885,341.9840205071252,405.6918859589806,80.24005751889504,9370.0,248.0,9370.0,76.88144498422781
129,6.45,126.04842455133479,200.378633233639,465.12477835548395,185.1713040821228,0.987877534133223,341.98481114751377,405.69243696133793,328.8104409747528,328.8104409747528,76.88199598658514,0.1895080829271459,80.24025495497298,81.23915472121746,36.756591796875,81.99891346854089,80.24025495497298,152.0,0.6352941176470588,9375.0,22638.5,-13263.5,9375.0,9668.0,455.0,0.04706247414149772,1,0,1.8888888888888888,0.9193729003359462,3.9676822762231096,3.686666233925192,0.6352941176470588,0.0,4.0,0.0,4.0,36.0,52.0,248.0,0.9411764705882353,211,135.07061810863965,0.0,137,405.691385083622,1.2346267611251828e-05,0.0008129849197282591,423.27415230407405,341.9944612110107,0.041537417881604255,2.821701691524403e-05,39.5489,0.001033,0.10692299851463556,0.007542837213938512,0.011338060636276683,0.807485704347382,341.9840205071252,405.691385083622,80.24025495497298,9370.0,248.0,9370.0,76.88144498422781
